stage_id,stage_index,stage_name,node_id,node_type,node_tier,encounter_id,enemy_level,reward_tier,wave_id,wave_index,spawn_unit_id,spawn_count,spawn_time,lane,unit_level,hp_multiplier,damage_multiplier,armor_bonus,move_speed_multiplier,attack_speed_multiplier,is_boss_spawn,notes
stage_1,0,Triarch Dominion,3D_3,elite,1,elite_triarch_t2,6,2,3D_3_wave_5,5,triarch_lightning_sorcerer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,3D_3,elite,1,elite_triarch_t2,6,2,3D_3_wave_5,5,triarch_firethrower_unit,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_1,1,triarch_crusader_shieldbearer,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_1,1,triarch_rifleman_squad,3,0,center,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_1,1,triarch_mana_siphon_adept,2,5,south,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_2,2,triarch_firethrower_unit,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_2,2,triarch_zealot_duelist,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_2,2,triarch_acolyte_healer,2,8,center,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_3,3,triarch_aether_golem,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_3,3,triarch_lightning_sorcerer,3,3,center,,,,,,,,
stage_1,0,Triarch Dominion,4D_3,battle,2,battle_triarch_t2,6,3,4D_3_wave_3,3,triarch_aether_archer,3,6,south,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_1,1,triarch_aether_golem,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_1,1,triarch_rifleman_squad,3,0,center,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_1,1,triarch_acolyte_healer,2,6,center,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_2,2,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_2,2,triarch_lightning_sorcerer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_2,2,triarch_sniper_elite,2,8,south,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_3,3,triarch_seraph_guardian,1,0,north,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_3,3,triarch_firethrower_unit,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_3,3,triarch_mana_siphon_adept,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_4,4,triarch_aether_golem,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_4,4,triarch_priestess_dawn,2,5,center,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_4,4,triarch_aether_archer,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_5,5,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_5,5,triarch_lightning_sorcerer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,6C_3,elite,2,elite_triarch_t2,10,3,6C_3_wave_5,5,triarch_firethrower_unit,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,7B_3,battle,2,battle_triarch_t1,10,3,7B_3_wave_1,1,triarch_dominion_footmen,4,0,north,,,,,,,,
stage_1,0,Triarch Dominion,7B_3,battle,2,battle_triarch_t1,10,3,7B_3_wave_1,1,triarch_dominion_gunner,2,5,center,,,,,,,,
stage_1,0,Triarch Dominion,7B_3,battle,2,battle_triarch_t1,10,3,7B_3_wave_2,2,triarch_zealot_duelist,4,0,north,,,,,,,,
stage_1,0,Triarch Dominion,7B_3,battle,2,battle_triarch_t1,10,3,7B_3_wave_2,2,triarch_aether_archer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,7B_3,battle,2,battle_triarch_t1,10,3,7B_3_wave_3,3,triarch_dominion_footmen,4,0,north,,,,,,,,
stage_1,0,Triarch Dominion,7B_3,battle,2,battle_triarch_t1,10,3,7B_3_wave_3,3,triarch_rifleman_squad,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,7B_3,battle,2,battle_triarch_t1,10,3,7B_3_wave_3,3,triarch_mana_siphon_adept,2,7,south,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_1,1,triarch_crusader_shieldbearer,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_1,1,triarch_rifleman_squad,3,0,center,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_1,1,triarch_mana_siphon_adept,2,5,south,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_2,2,triarch_firethrower_unit,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_2,2,triarch_zealot_duelist,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_2,2,triarch_acolyte_healer,2,8,center,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_3,3,triarch_aether_golem,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_3,3,triarch_lightning_sorcerer,3,3,center,,,,,,,,
stage_1,0,Triarch Dominion,8D_3,battle,3,battle_triarch_t2,11,4,8D_3_wave_3,3,triarch_aether_archer,3,6,south,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_1,1,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_1,1,triarch_lightning_sorcerer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_1,1,triarch_sniper_elite,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_2,2,triarch_heavy_siege_walker,1,0,north,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_2,2,triarch_crusader_shieldbearer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_2,2,triarch_priestess_dawn,2,9,center,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_3,3,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_3,3,triarch_firethrower_unit,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_3,3,triarch_mana_siphon_adept,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_4,4,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_4,4,triarch_heavy_siege_walker,1,4,center,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_4,4,triarch_lightning_sorcerer,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_5,5,triarch_seraph_guardian,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_5,5,triarch_aether_golem,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,10B_3,elite,3,elite_triarch_t3,15,3,10B_3_wave_5,5,triarch_sniper_elite,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_1,1,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_1,1,triarch_lightning_sorcerer,3,0,center,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_1,1,triarch_sniper_elite,3,5,south,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_2,2,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_2,2,triarch_firethrower_unit,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_2,2,triarch_priestess_dawn,2,9,center,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_3,3,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_3,3,triarch_rifleman_squad,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,11A_3,battle,3,battle_triarch_t3,15,3,11A_3_wave_3,3,triarch_mana_siphon_adept,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_1,1,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_1,1,triarch_lightning_sorcerer,3,0,center,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_1,1,triarch_sniper_elite,3,5,south,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_2,2,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_2,2,triarch_firethrower_unit,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_2,2,triarch_priestess_dawn,2,9,center,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_3,3,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_3,3,triarch_rifleman_squad,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,11E_3,battle,3,battle_triarch_t3,15,3,11E_3_wave_3,3,triarch_mana_siphon_adept,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_1,1,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_1,1,triarch_lightning_sorcerer,3,0,center,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_1,1,triarch_sniper_elite,3,5,south,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_2,2,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_2,2,triarch_firethrower_unit,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_2,2,triarch_priestess_dawn,2,9,center,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_3,3,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_3,3,triarch_rifleman_squad,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,12E_3,battle,3,battle_triarch_t3,17,3,12E_3_wave_3,3,triarch_mana_siphon_adept,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_1,1,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_1,1,triarch_lightning_sorcerer,3,0,center,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_1,1,triarch_sniper_elite,3,5,south,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_2,2,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_2,2,triarch_firethrower_unit,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_2,2,triarch_priestess_dawn,2,9,center,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_3,3,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_3,3,triarch_rifleman_squad,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,13D_3,battle,3,battle_triarch_t3,18,3,13D_3_wave_3,3,triarch_mana_siphon_adept,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_1,1,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_1,1,triarch_lightning_sorcerer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_1,1,triarch_sniper_elite,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_2,2,triarch_heavy_siege_walker,1,0,north,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_2,2,triarch_crusader_shieldbearer,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_2,2,triarch_priestess_dawn,2,9,center,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_3,3,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_3,3,triarch_firethrower_unit,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_3,3,triarch_mana_siphon_adept,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_4,4,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_4,4,triarch_heavy_siege_walker,1,4,center,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_4,4,triarch_lightning_sorcerer,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_5,5,triarch_seraph_guardian,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_5,5,triarch_aether_golem,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,14D_3,elite,3,elite_triarch_t3,20,3,14D_3_wave_5,5,triarch_sniper_elite,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_1,1,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_1,1,triarch_rifleman_squad,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_1,1,triarch_acolyte_healer,2,8,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_2,2,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_2,2,triarch_lightning_sorcerer,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_2,2,triarch_sniper_elite,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_3,3,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_3,3,triarch_firethrower_unit,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_3,3,triarch_priestess_dawn,2,10,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_4,4,triarch_heavy_siege_walker,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_4,4,triarch_crusader_shieldbearer,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_4,4,triarch_mana_siphon_adept,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_5,5,triarch_seraph_guardian,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_5,5,triarch_aether_golem,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_5,5,triarch_lightning_sorcerer,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_5,5,triarch_priestess_dawn,2,12,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_6,6,triarch_heavy_siege_walker,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_6,6,triarch_seraph_guardian,3,3,center,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_6,6,triarch_sniper_elite,5,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15A_3,boss,3,boss_triarch_bastion,25,3,15A_3_wave_6,6,triarch_lightning_sorcerer,5,12,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_1,1,triarch_crusader_shieldbearer,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_1,1,triarch_rifleman_squad,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_1,1,triarch_acolyte_healer,2,8,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_2,2,triarch_aether_golem,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_2,2,triarch_lightning_sorcerer,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_2,2,triarch_sniper_elite,3,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_3,3,triarch_seraph_guardian,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_3,3,triarch_firethrower_unit,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_3,3,triarch_priestess_dawn,2,10,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_4,4,triarch_heavy_siege_walker,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_4,4,triarch_crusader_shieldbearer,4,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_4,4,triarch_mana_siphon_adept,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_5,5,triarch_seraph_guardian,3,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_5,5,triarch_aether_golem,3,4,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_5,5,triarch_lightning_sorcerer,4,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_5,5,triarch_priestess_dawn,2,12,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_6,6,triarch_heavy_siege_walker,2,0,north,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_6,6,triarch_seraph_guardian,3,3,center,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_6,6,triarch_sniper_elite,5,8,south,,,,,,,,
stage_1,0,Triarch Dominion,15E_3,boss,3,boss_triarch_bastion,25,3,15E_3_wave_6,6,triarch_lightning_sorcerer,5,12,center,,,,,,,,
stage_4,3,Elf Covenant,1C_4,battle,1,battle_elf_t1,61,1,1C_4_wave_1,1,elf_elven_scout,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,1C_4,battle,1,battle_elf_t1,61,1,1C_4_wave_1,1,elf_elven_bowmen,2,5,center,,,,,,,,
stage_4,3,Elf Covenant,1C_4,battle,1,battle_elf_t1,61,1,1C_4_wave_2,2,elf_root_kin_swarm,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,1C_4,battle,1,battle_elf_t1,61,1,1C_4_wave_2,2,elf_spore_wing_scout,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,1C_4,battle,1,battle_elf_t1,61,1,1C_4_wave_3,3,elf_verdant_legionary,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,1C_4,battle,1,battle_elf_t1,61,1,1C_4_wave_3,3,elf_bloom_thrower,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,1C_4,battle,1,battle_elf_t1,61,1,1C_4_wave_3,3,elf_grove_petitioner,1,8,center,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_1,1,elf_verdant_legionary,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_1,1,elf_bloom_thrower,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_1,1,elf_spore_wing_scout,3,7,south,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_2,2,elf_pollen_burster,3,0,north,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_2,2,elf_seed_pod_artillery,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_2,2,elf_grove_petitioner,1,9,center,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_3,3,elf_champion_glade,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_3,3,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,2D_4,battle,1,battle_elf_t2,63,2,2D_4_wave_3,3,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_1,1,elf_champion_glade,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_1,1,elf_seed_pod_artillery,2,4,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_1,1,elf_grove_petitioner,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_2,2,elf_emerald_vanguard,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_2,2,elf_bloom_thrower,4,4,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_2,2,elf_ethereal_weaver,2,8,south,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_3,3,elf_hallow_tree_paladin,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_3,3,elf_emerald_dragonling,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_3,3,elf_oracle,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_4,4,elf_emerald_justiciar,2,0,north,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_4,4,elf_pollen_burster,3,4,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_4,4,elf_vitality_bonder,2,9,center,,,,,,,,
stage_4,3,Elf Covenant,3D_4,elite,1,elite_elf_t2,66,2,3D_4_wave_5,5,elf_emerald_vanguard,3,0,north,,,,,,,,
